,playerId,gameweek,teamId,position,playerPoints,gw,first_name,second_name,web_name,draft_rank,deadline,name,month,monthlyPoints,played,short_name,bought,sold
1029,80,11,42118,10,12,11,Ivan,Toney,Toney,44,2022-10-14T17:30:00Z,Kris,October,18,True,Toney,1.0,
1030,210,11,42118,11,7,11,Aleksandar,Mitrović,Mitrović,65,2022-10-14T17:30:00Z,Kris,October,7,True,Mitrović,7.0,25.0
1031,425,11,42118,12,6,11,Hugo,Lloris,Lloris,113,2022-10-14T17:30:00Z,Kris,October,19,False,Lloris,1.0,23.0
1032,146,11,42118,13,0,11,Reece,James,James,74,2022-10-14T17:30:00Z,Kris,October,3,False,James,1.0,12.0
1033,369,11,42118,14,3,11,Miguel,Almirón Rejala,Almirón,260,2022-10-14T17:30:00Z,Kris,October,25,False,Almirón,8.0,15.0
1034,280,11,42118,15,8,11,Virgil,van Dijk,Van Dijk,54,2022-10-14T17:30:00Z,Kris,October,10,False,Van Dijk,1.0,20.0
1035,425,12,42118,1,3,12,Hugo,Lloris,Lloris,113,2022-10-18T17:00:00Z,Kris,October,22,True,Lloris,1.0,23.0
1036,167,12,42118,2,1,12,Marc,Guéhi,Guéhi,408,2022-10-18T17:00:00Z,Kris,October,8,True,Guéhi,11.0,17.0
1037,268,12,42118,3,7,12,James,Justin,Justin,495,2022-10-18T17:00:00Z,Kris,October,7,True,Justin,12.0,16.0
1038,366,12,42118,4,5,12,Fabian,Schär,Schär,434,2022-10-18T17:00:00Z,Kris,October,5,True,Schär,12.0,
1039,280,12,42118,5,7,12,Virgil,van Dijk,Van Dijk,54,2022-10-18T17:00:00Z,Kris,October,17,True,Van Dijk,1.0,20.0
1040,369,12,42118,6,10,12,Miguel,Almirón Rejala,Almirón,260,2022-10-18T17:00:00Z,Kris,October,35,True,Almirón,8.0,15.0
1041,261,12,42118,7,0,12,James,Maddison,Maddison,15,2022-10-18T17:00:00Z,Kris,October,21,True,Maddison,1.0,19.0
1042,142,12,42118,8,3,12,Mason,Mount,Mount,18,2022-10-18T17:00:00Z,Kris,October,18,True,Mount,11.0,24.0
1043,279,12,42118,9,2,12,Roberto,Firmino,Firmino,27,2022-10-18T17:00:00Z,Kris,October,2,True,Firmino,12.0,14.0
1044,80,12,42118,10,2,12,Ivan,Toney,Toney,44,2022-10-18T17:00:00Z,Kris,October,20,True,Toney,1.0,
1045,210,12,42118,11,6,12,Aleksandar,Mitrović,Mitrović,65,2022-10-18T17:00:00Z,Kris,October,13,True,Mitrović,7.0,25.0
1046,307,12,42118,12,0,12,Ederson,Santana de Moraes,Ederson,114,2022-10-18T17:00:00Z,Kris,October,10,False,Ederson,1.0,27.0
1047,16,12,42118,13,0,12,Gabriel,dos Santos Magalhães,Gabriel,209,2022-10-18T17:00:00Z,Kris,October,11,False,Gabriel,3.0,17.0
1048,13,12,42118,14,0,12,Bukayo,Saka,Saka,16,2022-10-18T17:00:00Z,Kris,October,26,False,Saka,9.0,26.0
1049,19,12,42118,15,0,12,Gabriel,Martinelli Silva,Martinelli,83,2022-10-18T17:00:00Z,Kris,October,19,False,Martinelli,2.0,19.0
1050,307,13,42118,1,5,13,Ederson,Santana de Moraes,Ederson,114,2022-10-22T10:00:00Z,Kris,October,15,True,Ederson,1.0,27.0
1051,167,13,42118,2,0,13,Marc,Guéhi,Guéhi,408,2022-10-22T10:00:00Z,Kris,October,8,True,Guéhi,11.0,17.0
1052,16,13,42118,3,2,13,Gabriel,dos Santos Magalhães,Gabriel,209,2022-10-22T10:00:00Z,Kris,October,13,True,Gabriel,3.0,17.0
1053,280,13,42118,4,2,13,Virgil,van Dijk,Van Dijk,54,2022-10-22T10:00:00Z,Kris,October,19,True,Van Dijk,1.0,20.0
1054,369,13,42118,5,10,13,Miguel,Almirón Rejala,Almirón,260,2022-10-22T10:00:00Z,Kris,October,45,True,Almirón,8.0,15.0
1055,19,13,42118,6,2,13,Gabriel,Martinelli Silva,Martinelli,83,2022-10-22T10:00:00Z,Kris,October,21,True,Martinelli,2.0,19.0
1056,261,13,42118,7,8,13,James,Maddison,Maddison,15,2022-10-22T10:00:00Z,Kris,October,29,True,Maddison,1.0,19.0
1057,13,13,42118,8,1,13,Bukayo,Saka,Saka,16,2022-10-22T10:00:00Z,Kris,October,27,True,Saka,9.0,26.0
1058,279,13,42118,9,2,13,Roberto,Firmino,Firmino,27,2022-10-22T10:00:00Z,Kris,October,4,True,Firmino,12.0,14.0
1059,80,13,42118,10,2,13,Ivan,Toney,Toney,44,2022-10-22T10:00:00Z,Kris,October,22,True,Toney,1.0,
1060,210,13,42118,11,6,13,Aleksandar,Mitrović,Mitrović,65,2022-10-22T10:00:00Z,Kris,October,19,True,Mitrović,7.0,25.0
1061,425,13,42118,12,2,13,Hugo,Lloris,Lloris,113,2022-10-22T10:00:00Z,Kris,October,24,False,Lloris,1.0,23.0
1062,142,13,42118,13,2,13,Mason,Mount,Mount,18,2022-10-22T10:00:00Z,Kris,October,20,False,Mount,11.0,24.0
1063,366,13,42118,14,2,13,Fabian,Schär,Schär,434,2022-10-22T10:00:00Z,Kris,October,7,False,Schär,12.0,
1064,268,13,42118,15,6,13,James,Justin,Justin,495,2022-10-22T10:00:00Z,Kris,October,13,False,Justin,12.0,16.0
1065,307,14,42118,1,9,14,Ederson,Santana de Moraes,Ederson,114,2022-10-29T10:00:00Z,Kris,October,24,True,Ederson,1.0,27.0
1066,366,14,42118,2,6,14,Fabian,Schär,Schär,434,2022-10-29T10:00:00Z,Kris,October,13,True,Schär,12.0,
1067,16,14,42118,3,6,14,Gabriel,dos Santos Magalhães,Gabriel,209,2022-10-29T10:00:00Z,Kris,October,19,True,Gabriel,3.0,17.0
1068,280,14,42118,4,1,14,Virgil,van Dijk,Van Dijk,54,2022-10-29T10:00:00Z,Kris,October,20,True,Van Dijk,1.0,20.0
1069,369,14,42118,5,12,14,Miguel,Almirón Rejala,Almirón,260,2022-10-29T10:00:00Z,Kris,October,57,True,Almirón,8.0,15.0
1070,19,14,42118,6,8,14,Gabriel,Martinelli Silva,Martinelli,83,2022-10-29T10:00:00Z,Kris,October,29,True,Martinelli,2.0,19.0
1071,142,14,42118,7,2,14,Mason,Mount,Mount,18,2022-10-29T10:00:00Z,Kris,October,22,True,Mount,11.0,24.0
1072,13,14,42118,8,4,14,Bukayo,Saka,Saka,16,2022-10-29T10:00:00Z,Kris,October,31,True,Saka,9.0,26.0
1073,191,14,42118,9,2,14,Dominic,Calvert-Lewin,Calvert-Lewin,24,2022-10-29T10:00:00Z,Kris,October,2,True,Calvert-Lewi,14.0,16.0
1074,80,14,42118,10,1,14,Ivan,Toney,Toney,44,2022-10-29T10:00:00Z,Kris,October,23,True,Toney,1.0,
1075,210,14,42118,11,1,14,Aleksandar,Mitrović,Mitrović,65,2022-10-29T10:00:00Z,Kris,October,20,True,Mitrović,7.0,25.0
1076,425,14,42118,12,1,14,Hugo,Lloris,Lloris,113,2022-10-29T10:00:00Z,Kris,October,25,False,Lloris,1.0,23.0
1077,261,14,42118,13,2,14,James,Maddison,Maddison,15,2022-10-29T10:00:00Z,Kris,October,31,False,Maddison,1.0,19.0
1078,167,14,42118,14,6,14,Marc,Guéhi,Guéhi,408,2022-10-29T10:00:00Z,Kris,October,14,False,Guéhi,11.0,17.0
1079,268,14,42118,15,2,14,James,Justin,Justin,495,2022-10-29T10:00:00Z,Kris,October,15,False,Justin,12.0,16.0
1080,307,15,42118,1,2,15,Ederson,Santana de Moraes,Ederson,114,2022-11-05T13:30:00Z,Kris,November,2,True,Ederson,1.0,27.0
1081,366,15,42118,2,2,15,Fabian,Schär,Schär,434,2022-11-05T13:30:00Z,Kris,November,2,True,Schär,12.0,
1082,167,15,42118,3,2,15,Marc,Guéhi,Guéhi,408,2022-11-05T13:30:00Z,Kris,November,2,True,Guéhi,11.0,17.0
1083,268,15,42118,4,7,15,James,Justin,Justin,495,2022-11-05T13:30:00Z,Kris,November,7,True,Justin,12.0,16.0
1084,16,15,42118,5,15,15,Gabriel,dos Santos Magalhães,Gabriel,209,2022-11-05T13:30:00Z,Kris,November,15,True,Gabriel,3.0,17.0
1085,519,15,42118,6,2,15,Christian,Eriksen,Eriksen,69,2022-11-05T13:30:00Z,Kris,November,2,True,Eriksen,15.0,16.0
1086,142,15,42118,7,2,15,Mason,Mount,Mount,18,2022-11-05T13:30:00Z,Kris,November,2,True,Mount,11.0,24.0
1087,13,15,42118,8,5,15,Bukayo,Saka,Saka,16,2022-11-05T13:30:00Z,Kris,November,5,True,Saka,9.0,26.0
1088,261,15,42118,9,11,15,James,Maddison,Maddison,15,2022-11-05T13:30:00Z,Kris,November,11,True,Maddison,1.0,19.0
1089,19,15,42118,10,3,15,Gabriel,Martinelli Silva,Martinelli,83,2022-11-05T13:30:00Z,Kris,November,3,True,Martinelli,2.0,19.0
1090,191,15,42118,11,2,15,Dominic,Calvert-Lewin,Calvert-Lewin,24,2022-11-05T13:30:00Z,Kris,November,2,True,Calvert-Lewi,14.0,16.0
1091,425,15,42118,12,2,15,Hugo,Lloris,Lloris,113,2022-11-05T13:30:00Z,Kris,November,2,False,Lloris,1.0,23.0
1092,210,15,42118,13,0,15,Aleksandar,Mitrović,Mitrović,65,2022-11-05T13:30:00Z,Kris,November,0,False,Mitrović,7.0,25.0
1093,80,15,42118,14,0,15,Ivan,Toney,Toney,44,2022-11-05T13:30:00Z,Kris,November,0,False,Toney,1.0,
1094,280,15,42118,15,2,15,Virgil,van Dijk,Van Dijk,54,2022-11-05T13:30:00Z,Kris,November,2,False,Van Dijk,1.0,20.0
1095,307,16,42118,1,2,16,Ederson,Santana de Moraes,Ederson,114,2022-11-12T11:00:00Z,Kris,November,4,True,Ederson,1.0,27.0
1096,16,16,42118,2,5,16,Gabriel,dos Santos Magalhães,Gabriel,209,2022-11-12T11:00:00Z,Kris,November,20,True,Gabriel,3.0,17.0
1097,280,16,42118,3,2,16,Virgil,van Dijk,Van Dijk,54,2022-11-12T11:00:00Z,Kris,November,4,True,Van Dijk,1.0,20.0
1098,167,16,42118,4,1,16,Marc,Guéhi,Guéhi,408,2022-11-12T11:00:00Z,Kris,November,3,True,Guéhi,11.0,17.0
1099,446,16,42118,5,5,16,Dejan,Kulusevski,Kulusevski,23,2022-11-12T11:00:00Z,Kris,November,5,True,Kulusevski,16.0,
1100,261,16,42118,6,6,16,James,Maddison,Maddison,15,2022-11-12T11:00:00Z,Kris,November,17,True,Maddison,1.0,19.0
1101,19,16,42118,7,6,16,Gabriel,Martinelli Silva,Martinelli,83,2022-11-12T11:00:00Z,Kris,November,9,True,Martinelli,2.0,19.0
1102,142,16,42118,8,2,16,Mason,Mount,Mount,18,2022-11-12T11:00:00Z,Kris,November,4,True,Mount,11.0,24.0
1103,13,16,42118,9,3,16,Bukayo,Saka,Saka,16,2022-11-12T11:00:00Z,Kris,November,8,True,Saka,9.0,26.0
1104,345,16,42118,10,2,16,Anthony,Martial,Martial,52,2022-11-12T11:00:00Z,Kris,November,2,True,Martial,16.0,21.0
1105,80,16,42118,11,13,16,Ivan,Toney,Toney,44,2022-11-12T11:00:00Z,Kris,November,13,True,Toney,1.0,
1106,425,16,42118,12,1,16,Hugo,Lloris,Lloris,113,2022-11-12T11:00:00Z,Kris,November,3,False,Lloris,1.0,23.0
1107,210,16,42118,13,0,16,Aleksandar,Mitrović,Mitrović,65,2022-11-12T11:00:00Z,Kris,November,0,False,Mitrović,7.0,25.0
1108,366,16,42118,14,7,16,Fabian,Schär,Schär,434,2022-11-12T11:00:00Z,Kris,November,9,False,Schär,12.0,
1109,146,16,42118,15,0,16,Reece,James,James,74,2022-11-12T11:00:00Z,Kris,November,0,False,James,16.0,
1110,307,17,42118,1,2,17,Ederson,Santana de Moraes,Ederson,114,2022-12-26T11:00:00Z,Kris,December,2,True,Ederson,1.0,27.0
1111,146,17,42118,2,1,17,Reece,James,James,74,2022-12-26T11:00:00Z,Kris,December,1,True,James,16.0,
1112,366,17,42118,3,6,17,Fabian,Schär,Schär,434,2022-12-26T11:00:00Z,Kris,December,6,True,Schär,12.0,
1113,280,17,42118,4,9,17,Virgil,van Dijk,Van Dijk,54,2022-12-26T11:00:00Z,Kris,December,9,True,Van Dijk,1.0,20.0
1114,608,17,42118,5,2,17,Manuel,Akanji,Akanji,204,2022-12-26T11:00:00Z,Kris,December,2,True,Akanji,17.0,26.0
1115,446,17,42118,6,2,17,Dejan,Kulusevski,Kulusevski,23,2022-12-26T11:00:00Z,Kris,December,2,True,Kulusevski,16.0,
1116,19,17,42118,7,8,17,Gabriel,Martinelli Silva,Martinelli,83,2022-12-26T11:00:00Z,Kris,December,8,True,Martinelli,2.0,19.0
1117,142,17,42118,8,10,17,Mason,Mount,Mount,18,2022-12-26T11:00:00Z,Kris,December,10,True,Mount,11.0,24.0
1118,13,17,42118,9,9,17,Bukayo,Saka,Saka,16,2022-12-26T11:00:00Z,Kris,December,9,True,Saka,9.0,26.0
1119,80,17,42118,10,5,17,Ivan,Toney,Toney,44,2022-12-26T11:00:00Z,Kris,December,5,True,Toney,1.0,
1120,345,17,42118,11,6,17,Anthony,Martial,Martial,52,2022-12-26T11:00:00Z,Kris,December,6,True,Martial,16.0,21.0
1121,425,17,42118,12,0,17,Hugo,Lloris,Lloris,113,2022-12-26T11:00:00Z,Kris,December,0,False,Lloris,1.0,23.0
1122,112,17,42118,13,6,17,Marc,Cucurella Saseta,Cucurella,221,2022-12-26T11:00:00Z,Kris,December,6,False,Cucurella,17.0,21.0
1123,261,17,42118,14,0,17,James,Maddison,Maddison,15,2022-12-26T11:00:00Z,Kris,December,0,False,Maddison,1.0,19.0
1124,210,17,42118,15,15,17,Aleksandar,Mitrović,Mitrović,65,2022-12-26T11:00:00Z,Kris,December,15,False,Mitrović,7.0,25.0
1125,307,18,42118,1,2,18,Ederson,Santana de Moraes,Ederson,114,2022-12-30T18:15:00Z,Kris,December,4,True,Ederson,1.0,27.0
1126,112,18,42118,2,2,18,Marc,Cucurella Saseta,Cucurella,221,2022-12-30T18:15:00Z,Kris,December,8,True,Cucurella,17.0,21.0
1127,366,18,42118,3,6,18,Fabian,Schär,Schär,434,2022-12-30T18:15:00Z,Kris,December,12,True,Schär,12.0,
1128,280,18,42118,4,2,18,Virgil,van Dijk,Van Dijk,54,2022-12-30T18:15:00Z,Kris,December,11,True,Van Dijk,1.0,20.0
1129,608,18,42118,5,2,18,Manuel,Akanji,Akanji,204,2022-12-30T18:15:00Z,Kris,December,4,True,Akanji,17.0,26.0
1130,19,18,42118,6,10,18,Gabriel,Martinelli Silva,Martinelli,83,2022-12-30T18:15:00Z,Kris,December,18,True,Martinelli,2.0,19.0
1131,142,18,42118,7,2,18,Mason,Mount,Mount,18,2022-12-30T18:15:00Z,Kris,December,12,True,Mount,11.0,24.0
1132,13,18,42118,8,6,18,Bukayo,Saka,Saka,16,2022-12-30T18:15:00Z,Kris,December,15,True,Saka,9.0,26.0
1133,210,18,42118,9,0,18,Aleksandar,Mitrović,Mitrović,65,2022-12-30T18:15:00Z,Kris,December,15,True,Mitrović,7.0,25.0
1134,80,18,42118,10,12,18,Ivan,Toney,Toney,44,2022-12-30T18:15:00Z,Kris,December,17,True,Toney,1.0,
1135,345,18,42118,11,2,18,Anthony,Martial,Martial,52,2022-12-30T18:15:00Z,Kris,December,8,True,Martial,16.0,21.0
1136,425,18,42118,12,1,18,Hugo,Lloris,Lloris,113,2022-12-30T18:15:00Z,Kris,December,1,False,Lloris,1.0,23.0
1137,146,18,42118,13,0,18,Reece,James,James,74,2022-12-30T18:15:00Z,Kris,December,1,False,James,16.0,
1138,261,18,42118,14,0,18,James,Maddison,Maddison,15,2022-12-30T18:15:00Z,Kris,December,0,False,Maddison,1.0,19.0
1139,446,18,42118,15,0,18,Dejan,Kulusevski,Kulusevski,23,2022-12-30T18:15:00Z,Kris,December,2,False,Kulusevski,16.0,
1140,307,19,42118,1,8,19,Ederson,Santana de Moraes,Ederson,114,2023-01-02T16:00:00Z,Kris,January,8,True,Ederson,1.0,27.0
1141,112,19,42118,2,3,19,Marc,Cucurella Saseta,Cucurella,221,2023-01-02T16:00:00Z,Kris,January,3,True,Cucurella,17.0,21.0
1142,280,19,42118,3,0,19,Virgil,van Dijk,Van Dijk,54,2023-01-02T16:00:00Z,Kris,January,0,True,Van Dijk,1.0,20.0
1143,608,19,42118,4,1,19,Manuel,Akanji,Akanji,204,2023-01-02T16:00:00Z,Kris,January,1,True,Akanji,17.0,26.0
1144,366,19,42118,5,6,19,Fabian,Schär,Schär,434,2023-01-02T16:00:00Z,Kris,January,6,True,Schär,12.0,
1145,346,19,42118,6,5,19,Andreas,Hoelgebaum Pereira,Andreas,573,2023-01-02T16:00:00Z,Kris,January,5,True,Andreas,19.0,22.0
1146,142,19,42118,7,4,19,Mason,Mount,Mount,18,2023-01-02T16:00:00Z,Kris,January,4,True,Mount,11.0,24.0
1147,13,19,42118,8,3,19,Bukayo,Saka,Saka,16,2023-01-02T16:00:00Z,Kris,January,3,True,Saka,9.0,26.0
1148,80,19,42118,9,0,19,Ivan,Toney,Toney,44,2023-01-02T16:00:00Z,Kris,January,0,True,Toney,1.0,
1149,210,19,42118,10,5,19,Aleksandar,Mitrović,Mitrović,65,2023-01-02T16:00:00Z,Kris,January,5,True,Mitrović,7.0,25.0
1150,345,19,42118,11,2,19,Anthony,Martial,Martial,52,2023-01-02T16:00:00Z,Kris,January,2,True,Martial,16.0,21.0
1151,425,19,42118,12,7,19,Hugo,Lloris,Lloris,113,2023-01-02T16:00:00Z,Kris,January,7,False,Lloris,1.0,23.0
1152,146,19,42118,13,0,19,Reece,James,James,74,2023-01-02T16:00:00Z,Kris,January,0,False,James,16.0,
1153,609,19,42118,14,0,19,Antony Matheus,dos Santos,Antony,30,2023-01-02T16:00:00Z,Kris,January,0,False,Antony,19.0,21.0
1154,446,19,42118,15,0,19,Dejan,Kulusevski,Kulusevski,23,2023-01-02T16:00:00Z,Kris,January,0,False,Kulusevski,16.0,
1155,307,20,42118,1,2,20,Ederson,Santana de Moraes,Ederson,114,2023-01-13T18:30:00Z,Kris,January,10,True,Ederson,1.0,27.0
1156,608,20,42118,2,2,20,Manuel,Akanji,Akanji,204,2023-01-13T18:30:00Z,Kris,January,3,True,Akanji,17.0,26.0
1157,366,20,42118,3,6,20,Fabian,Schär,Schär,434,2023-01-13T18:30:00Z,Kris,January,12,True,Schär,12.0,
1158,302,20,42118,4,1,20,John,Stones,Stones,153,2023-01-13T18:30:00Z,Kris,January,1,True,Stones,20.0,23.0
1159,609,20,42118,5,4,20,Antony Matheus,dos Santos,Antony,30,2023-01-13T18:30:00Z,Kris,January,4,True,Antony,19.0,21.0
1160,142,20,42118,6,3,20,Mason,Mount,Mount,18,2023-01-13T18:30:00Z,Kris,January,7,True,Mount,11.0,24.0
1161,13,20,42118,7,6,20,Bukayo,Saka,Saka,16,2023-01-13T18:30:00Z,Kris,January,9,True,Saka,9.0,26.0
1162,446,20,42118,8,11,20,Dejan,Kulusevski,Kulusevski,23,2023-01-13T18:30:00Z,Kris,January,11,True,Kulusevski,16.0,
1163,80,20,42118,9,9,20,Ivan,Toney,Toney,44,2023-01-13T18:30:00Z,Kris,January,9,True,Toney,1.0,
1164,345,20,42118,10,1,20,Anthony,Martial,Martial,52,2023-01-13T18:30:00Z,Kris,January,3,True,Martial,16.0,21.0
1165,210,20,42118,11,0,20,Aleksandar,Mitrović,Mitrović,65,2023-01-13T18:30:00Z,Kris,January,5,True,Mitrović,7.0,25.0
1166,425,20,42118,12,0,20,Hugo,Lloris,Lloris,113,2023-01-13T18:30:00Z,Kris,January,7,False,Lloris,1.0,23.0
1167,146,20,42118,13,0,20,Reece,James,James,74,2023-01-13T18:30:00Z,Kris,January,0,False,James,16.0,
1168,112,20,42118,14,0,20,Marc,Cucurella Saseta,Cucurella,221,2023-01-13T18:30:00Z,Kris,January,3,False,Cucurella,17.0,21.0
1169,346,20,42118,15,2,20,Andreas,Hoelgebaum Pereira,Andreas,573,2023-01-13T18:30:00Z,Kris,January,7,False,Andreas,19.0,22.0
1170,307,21,42118,1,6,21,Ederson,Santana de Moraes,Ederson,114,2023-01-21T11:00:00Z,Kris,January,16,True,Ederson,1.0,27.0
1171,608,21,42118,2,6,21,Manuel,Akanji,Akanji,204,2023-01-21T11:00:00Z,Kris,January,9,True,Akanji,17.0,26.0
1172,366,21,42118,3,6,21,Fabian,Schär,Schär,434,2023-01-21T11:00:00Z,Kris,January,18,True,Schär,12.0,
1173,302,21,42118,4,8,21,John,Stones,Stones,153,2023-01-21T11:00:00Z,Kris,January,9,True,Stones,20.0,23.0
1174,107,21,42118,5,2,21,Solly,March,March,255,2023-01-21T11:00:00Z,Kris,January,2,True,March,21.0,
1175,142,21,42118,6,3,21,Mason,Mount,Mount,18,2023-01-21T11:00:00Z,Kris,January,10,True,Mount,11.0,24.0
1176,13,21,42118,7,9,21,Bukayo,Saka,Saka,16,2023-01-21T11:00:00Z,Kris,January,18,True,Saka,9.0,26.0
1177,446,21,42118,8,3,21,Dejan,Kulusevski,Kulusevski,23,2023-01-21T11:00:00Z,Kris,January,14,True,Kulusevski,16.0,
1178,80,21,42118,9,1,21,Ivan,Toney,Toney,44,2023-01-21T11:00:00Z,Kris,January,10,True,Toney,1.0,
1179,594,21,42118,10,1,21,Alexander,Isak,Isak,39,2023-01-21T11:00:00Z,Kris,January,1,True,Isak,21.0,22.0
1180,210,21,42118,11,2,21,Aleksandar,Mitrović,Mitrović,65,2023-01-21T11:00:00Z,Kris,January,7,True,Mitrović,7.0,25.0
1181,425,21,42118,12,9,21,Hugo,Lloris,Lloris,113,2023-01-21T11:00:00Z,Kris,January,16,False,Lloris,1.0,23.0
1182,146,21,42118,13,0,21,Reece,James,James,74,2023-01-21T11:00:00Z,Kris,January,0,False,James,16.0,
1183,313,21,42118,14,1,21,Oleksandr,Zinchenko,Zinchenko,258,2023-01-21T11:00:00Z,Kris,January,1,False,Zinchenko,21.0,
1184,346,21,42118,15,2,21,Andreas,Hoelgebaum Pereira,Andreas,573,2023-01-21T11:00:00Z,Kris,January,9,False,Andreas,19.0,22.0
1185,307,22,42118,1,1,22,Ederson,Santana de Moraes,Ederson,114,2023-02-03T18:30:00Z,Kris,February,1,True,Ederson,1.0,27.0
1186,313,22,42118,2,1,22,Oleksandr,Zinchenko,Zinchenko,258,2023-02-03T18:30:00Z,Kris,February,1,True,Zinchenko,21.0,
1187,366,22,42118,3,2,22,Fabian,Schär,Schär,434,2023-02-03T18:30:00Z,Kris,February,2,True,Schär,12.0,
1188,608,22,42118,4,2,22,Manuel,Akanji,Akanji,204,2023-02-03T18:30:00Z,Kris,February,2,True,Akanji,17.0,26.0
1189,446,22,42118,5,3,22,Dejan,Kulusevski,Kulusevski,23,2023-02-03T18:30:00Z,Kris,February,3,True,Kulusevski,16.0,
1190,107,22,42118,6,3,22,Solly,March,March,255,2023-02-03T18:30:00Z,Kris,February,3,True,March,21.0,
1191,261,22,42118,7,7,22,James,Maddison,Maddison,15,2023-02-03T18:30:00Z,Kris,February,7,True,Maddison,22.0,
1192,13,22,42118,8,2,22,Bukayo,Saka,Saka,16,2023-02-03T18:30:00Z,Kris,February,2,True,Saka,9.0,26.0
1193,80,22,42118,9,1,22,Ivan,Toney,Toney,44,2023-02-03T18:30:00Z,Kris,February,1,True,Toney,1.0,
1194,318,22,42118,10,2,22,Erling,Haaland,Haaland,5,2023-02-03T18:30:00Z,Kris,February,2,True,Haaland,22.0,
1195,210,22,42118,11,2,22,Aleksandar,Mitrović,Mitrović,65,2023-02-03T18:30:00Z,Kris,February,2,True,Mitrović,7.0,25.0
1196,425,22,42118,12,10,22,Hugo,Lloris,Lloris,113,2023-02-03T18:30:00Z,Kris,February,10,False,Lloris,1.0,23.0
1197,146,22,42118,13,1,22,Reece,James,James,74,2023-02-03T18:30:00Z,Kris,February,1,False,James,16.0,
1198,142,22,42118,14,3,22,Mason,Mount,Mount,18,2023-02-03T18:30:00Z,Kris,February,3,False,Mount,11.0,24.0
1199,302,22,42118,15,0,22,John,Stones,Stones,153,2023-02-03T18:30:00Z,Kris,February,0,False,Stones,20.0,23.0
1200,307,23,42118,1,3,23,Ederson,Santana de Moraes,Ederson,114,2023-02-11T11:00:00Z,Kris,February,4,True,Ederson,1.0,27.0
1201,366,23,42118,2,2,23,Fabian,Schär,Schär,434,2023-02-11T11:00:00Z,Kris,February,4,True,Schär,12.0,
1202,608,23,42118,3,2,23,Manuel,Akanji,Akanji,204,2023-02-11T11:00:00Z,Kris,February,4,True,Akanji,17.0,26.0
1203,313,23,42118,4,3,23,Oleksandr,Zinchenko,Zinchenko,258,2023-02-11T11:00:00Z,Kris,February,4,True,Zinchenko,21.0,
1204,146,23,42118,5,2,23,Reece,James,James,74,2023-02-11T11:00:00Z,Kris,February,3,True,James,16.0,
1205,261,23,42118,6,11,23,James,Maddison,Maddison,15,2023-02-11T11:00:00Z,Kris,February,18,True,Maddison,22.0,
1206,446,23,42118,7,2,23,Dejan,Kulusevski,Kulusevski,23,2023-02-11T11:00:00Z,Kris,February,5,True,Kulusevski,16.0,
1207,13,23,42118,8,15,23,Bukayo,Saka,Saka,16,2023-02-11T11:00:00Z,Kris,February,17,True,Saka,9.0,26.0
1208,107,23,42118,9,10,23,Solly,March,March,255,2023-02-11T11:00:00Z,Kris,February,13,True,March,21.0,
1209,318,23,42118,10,10,23,Erling,Haaland,Haaland,5,2023-02-11T11:00:00Z,Kris,February,12,True,Haaland,22.0,
1210,210,23,42118,11,2,23,Aleksandar,Mitrović,Mitrović,65,2023-02-11T11:00:00Z,Kris,February,4,True,Mitrović,7.0,25.0
1211,182,23,42118,12,1,23,Jordan,Pickford,Pickford,416,2023-02-11T11:00:00Z,Kris,February,1,False,Pickford,23.0,26.0
1212,569,23,42118,13,0,23,Rico,Lewis,Lewis,748,2023-02-11T11:00:00Z,Kris,February,0,False,Lewis,23.0,24.0
1213,142,23,42118,14,1,23,Mason,Mount,Mount,18,2023-02-11T11:00:00Z,Kris,February,4,False,Mount,11.0,24.0
1214,80,23,42118,15,9,23,Ivan,Toney,Toney,44,2023-02-11T11:00:00Z,Kris,February,10,False,Toney,1.0,
1215,307,24,42118,1,2,24,Ederson,Santana de Moraes,Ederson,114,2023-02-18T11:00:00Z,Kris,February,6,True,Ederson,1.0,27.0
1216,366,24,42118,2,1,24,Fabian,Schär,Schär,434,2023-02-18T11:00:00Z,Kris,February,5,True,Schär,12.0,
1217,313,24,42118,3,7,24,Oleksandr,Zinchenko,Zinchenko,258,2023-02-18T11:00:00Z,Kris,February,11,True,Zinchenko,21.0,
1218,284,24,42118,4,8,24,Andrew,Robertson,Robertson,40,2023-02-18T11:00:00Z,Kris,February,8,True,Robertson,24.0,
1219,261,24,42118,5,2,24,James,Maddison,Maddison,15,2023-02-18T11:00:00Z,Kris,February,20,True,Maddison,22.0,
1220,446,24,42118,6,3,24,Dejan,Kulusevski,Kulusevski,23,2023-02-18T11:00:00Z,Kris,February,8,True,Kulusevski,16.0,
1221,13,24,42118,7,6,24,Bukayo,Saka,Saka,16,2023-02-18T11:00:00Z,Kris,February,23,True,Saka,9.0,26.0
1222,107,24,42118,8,2,24,Solly,March,March,255,2023-02-18T11:00:00Z,Kris,February,15,True,March,21.0,
1223,680,24,42118,9,6,24,Cody,Gakpo,Gakpo,17,2023-02-18T11:00:00Z,Kris,February,6,True,Gakpo,24.0,26.0
1224,318,24,42118,10,2,24,Erling,Haaland,Haaland,5,2023-02-18T11:00:00Z,Kris,February,14,True,Haaland,22.0,
1225,80,24,42118,11,2,24,Ivan,Toney,Toney,44,2023-02-18T11:00:00Z,Kris,February,12,True,Toney,1.0,
